1.266249999999999876e+00,8.579999999999999716e+01,8.299999999999999600e-01,6.099999999999999867e-01,1.199999999999999956e-01,1.389999999999999902e+00,7.479999999999999716e+01,3.700000000000000178e+00,1.097000000000000000e+03,1.590000000000000080e+00,7.459999999999999432e+01,8.450000000000000000e+01
1.247250000000000192e+00,8.479999999999999716e+01,8.499999999999999778e-01,5.999999999999999778e-01,1.000000000000000056e-01,1.340000000000000080e+00,7.459999999999999432e+01,2.899999999999999911e+00,9.220000000000000000e+02,1.810000000000000053e+00,7.570000000000000284e+01,8.709999999999999432e+01
1.175249999999999684e+00,8.109999999999999432e+01,7.700000000000000178e-01,5.999999999999999778e-01,1.300000000000000044e-01,1.290000000000000036e+00,7.250000000000000000e+01,4.799999999999999822e+00,6.560000000000000000e+02,1.600000000000000089e+00,7.759999999999999432e+01,7.879999999999999716e+01
5.584999999999999964e-01,7.450000000000000000e+01,7.399999999999999911e-01,5.500000000000000444e-01,8.999999999999999667e-02,1.300000000000000044e+00,7.320000000000000284e+01,2.000000000000000000e+00,3.790000000000000000e+02,1.780000000000000027e+00,7.559999999999999432e+01,8.179999999999999716e+01
1.174249999999999794e+00,8.609999999999999432e+01,7.800000000000000266e-01,6.500000000000000222e-01,1.499999999999999944e-01,1.310000000000000053e+00,7.120000000000000284e+01,4.799999999999999822e+00,6.260000000000000000e+02,1.120000000000000107e+00,7.940000000000000568e+01,7.870000000000000284e+01
